Display Order Code,Invoice Created,Item SKU Code,Channel Name,Sale Order Status,Sale Order Item Status,Shipping Package Creation Date,Shipping Package Status Code,Tracking Number,Facility,Created,Channel Shipping,Item Details
91012632172,,9,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632197,,82,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632197,,67,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632198,,67,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632198,,67,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632203,,34,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632203,,115,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632203,,115,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632203,,168,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632203,,169,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632203,,38,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632207,,4,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632207,,170,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632211,,148,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632211,,148,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632212,,8,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632212,,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632212,,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632212,,9,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632218,,22,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632218,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632218,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632218,,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632218,,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632218,,80,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632219,,91,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632219,,23,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632219,,171,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632219,,65,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632220,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632220,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632220,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632220,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632220,,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632220,,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632220,,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632220,,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632230,,53,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632230,,106,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632232,,127,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632232,,127,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632239,,24,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632239,,24,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632245,,2,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632245,,16,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632245,,16,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632245,,8,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632250,,172,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632250,,18,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632273,,64,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632273,,90,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632273,,173,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632273,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632273,,174,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632273,,111,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632273,,175,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632273,,146,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632287,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632287,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632287,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632287,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632288,,139,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632288,,139,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632300,,11,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632300,,16,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632301,,4,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632301,,163,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632330,,73,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632330,,176,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632332,,79,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632332,,79,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632336,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632336,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632336,,23,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632339,,87,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632339,,87,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632342,,162,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632342,,74,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632344,,11,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632344,,39,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632344,,19,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632344,,153,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632345,,11,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632345,,16,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632347,,177,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632347,,177,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632363,,81,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632363,,81,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632363,,8,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632363,,9,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632373,,60,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632373,,178,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632381,,156,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632381,,17,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632383,,82,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632383,,82,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632383,,83,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632383,,124,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632393,,2,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632393,,3,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632393,,73,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632393,,120,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632398,,99,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632398,,100,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632432,,86,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632432,,67,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632444,,16,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632444,,16,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632453,,11,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632453,,11,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632454,,86,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632454,,38,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632456,,105,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632456,,105,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632470,,11,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632470,,12,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632471,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632471,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632471,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632471,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632471,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632471,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632471,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632471,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632479,,179,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632479,,179,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632479,,177,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632479,,177,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632493,,45,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632493,,45,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632497,,177,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632497,,177,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632499,,1,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632499,,74,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632502,,180,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632502,,118,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632503,,181,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632503,,64,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632503,,182,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632503,,18,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632503,,109,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632503,,183,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632503,,97,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632503,,48,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632507,,12,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632507,,12,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632517,,2,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632517,,11,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632517,,11,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632517,,3,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632551,,83,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632551,,12,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632556,,125,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632556,,125,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632561,,43,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632561,,43,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632561,,8,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632561,,9,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632573,,16,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632573,,16,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632587,,12,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632587,,12,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632595,,184,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632595,,184,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632595,,184,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632595,,184,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632599,,82,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632599,,92,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632607,,135,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632607,,135,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632631,,91,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632631,,91,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632631,,91,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632631,,91,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632637,,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632637,,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632642,,18,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632642,,7,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632642,,2,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
91012632642,,3,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:30,CREATED,,SRF Pataudi,11-01-2023 21:14,FALSE,
