Display Order Code,Item SKU Code,Shipping Package Status Code,Created,Channel Shipping,Item Details
91013223769,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223769,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223769,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223769,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223769,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223830,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223830,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223830,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223830,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223830,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223830,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223904,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223904,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223904,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223904,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223904,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223904,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223917,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223917,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223917,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223917,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223917,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223917,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223917,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223917,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223946,8.90442E+12,CREATED,14-02-2023 00:17,FALSE,
91013223946,8.90442E+12,CREATED,14-02-2023 00:17,FALSE,
91013223946,8.90442E+12,CREATED,14-02-2023 00:17,FALSE,
91013223946,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223946,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013223946,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224005,8.90442E+12,CREATED,14-02-2023 00:17,FALSE,
91013224005,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224005,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224005,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224005,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224079,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224079,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224079,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224079,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224079,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224079,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224131,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224131,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224131,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224131,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224131,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224131,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224131,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224131,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224131,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224131,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224154,8.90442E+12,CREATED,14-02-2023 00:17,FALSE,
91013224154,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224154,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224154,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224154,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224154,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224248,8.90442E+12,CREATED,14-02-2023 00:17,FALSE,
91013224248,8.90442E+12,CREATED,14-02-2023 00:17,FALSE,
91013224248,8.90442E+12,CREATED,14-02-2023 00:17,FALSE,
91013224248,8.90442E+12,CREATED,14-02-2023 00:17,FALSE,
91013224248,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224248,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224248,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224248,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224248,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224248,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224397,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224397,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224397,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224397,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224397,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224397,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224397,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224456,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224456,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224456,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224456,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224456,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224456,8.90609E+12,CREATED,14-02-2023 00:17,FALSE,
91013224584,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013224584,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224584,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224584,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224584,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224584,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224667,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224667,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224667,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224667,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224667,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224667,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224694,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013224694,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013224694,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013224694,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013224694,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013224694,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013224694,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224694,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224694,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224694,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224723,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013224723,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013224723,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224723,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224723,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224723,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224823,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013224823,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013224823,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224823,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224823,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224823,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224823,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224823,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224823,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224823,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224829,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013224829,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013224829,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224829,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224829,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224829,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224833,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224878,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224878,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224878,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224878,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224878,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224878,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224979,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013224979,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224979,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224979,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224979,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224979,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013224979,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225051,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013225051,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013225051,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013225051,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013225051,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013225051,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013225051,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013225051,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225153,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013225153,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013225153,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013225153,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013225153,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013225153,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225153,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225153,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225153,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225153,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225263,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225263,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225263,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225263,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225263,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225263,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225263,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225290,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225290,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225290,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225290,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225290,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225290,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225290,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225290,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225347,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013225347,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013225347,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013225347,8.90442E+12,CREATED,14-02-2023 00:18,FALSE,
91013225347,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225347,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225347,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225347,8.90609E+12,CREATED,14-02-2023 00:18,FALSE,
91013225365,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225365,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225365,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225365,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225365,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225365,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225433,8.90442E+12,CREATED,14-02-2023 00:47,FALSE,
91013225433,8.90442E+12,CREATED,14-02-2023 00:47,FALSE,
91013225433,8.90442E+12,CREATED,14-02-2023 00:47,FALSE,
91013225433,8.90442E+12,CREATED,14-02-2023 00:47,FALSE,
91013225433,8.90442E+12,CREATED,14-02-2023 00:47,FALSE,
91013225433,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90442E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225561,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225796,8.90442E+12,CREATED,14-02-2023 00:47,FALSE,
91013225796,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225796,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225796,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225796,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225796,8.90609E+12,CREATED,14-02-2023 00:47,FALSE,
91013225864,8.90442E+12,CREATED,14-02-2023 00:48,FALSE,
91013225864,8.90442E+12,CREATED,14-02-2023 00:48,FALSE,
91013225864,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013225864,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013225864,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013225864,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226051,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226051,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226051,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226051,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226051,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226051,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226116,8.90442E+12,CREATED,14-02-2023 00:48,FALSE,
91013226116,8.90442E+12,CREATED,14-02-2023 00:48,FALSE,
91013226116,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226116,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226116,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226116,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226116,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226116,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226137,8.90442E+12,CREATED,14-02-2023 00:48,FALSE,
91013226137,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226137,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226137,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226137,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226137,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226200,8.90442E+12,CREATED,14-02-2023 00:48,FALSE,
91013226200,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226200,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226200,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226200,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226200,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90442E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226201,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226382,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226382,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226382,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226382,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226382,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226382,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226382,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226390,8.90442E+12,CREATED,14-02-2023 00:48,FALSE,
91013226390,8.90442E+12,CREATED,14-02-2023 00:48,FALSE,
91013226390,8.90442E+12,CREATED,14-02-2023 00:48,FALSE,
91013226390,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226390,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226390,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226390,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226436,8.90442E+12,CREATED,14-02-2023 00:48,FALSE,
91013226436,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226436,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226436,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226436,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226436,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226436,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226436,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226436,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226436,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226590,8.90442E+12,CREATED,14-02-2023 00:48,FALSE,
91013226590,8.90442E+12,CREATED,14-02-2023 00:48,FALSE,
91013226590,8.90442E+12,CREATED,14-02-2023 00:48,FALSE,
91013226590,8.90442E+12,CREATED,14-02-2023 00:48,FALSE,
91013226590,8.90442E+12,CREATED,14-02-2023 00:48,FALSE,
91013226590,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226590,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
91013226590,8.90609E+12,CREATED,14-02-2023 00:48,FALSE,
